01.06.2020 00:00;Bel_D21;Vwz_D21;Bel_D22;Vwz_D22;Bel_D81;Vwz_D81;Bel_TBS32;Vwz_TBS32;Bel_TBS35;Vwz_TBS35;Bel_TBS38;Vwz_TBS38;Bel_TBS41;Vwz_TBS41;Bel_TF32;Vwz_TF32;Bel_TF35;Vwz_TF35;Bel_TF38;Vwz_TF38;Bel_TF41;Vwz_TF41;Bel_V111;Vwz_V111;Bel_V112;Vwz_V112;Bel_V23;Vwz_V23;Bel_V24;Vwz_V24;Bel_V51;Vwz_V51;Bel_V82;Vwz_V82;Bel_VK1_Stoer;Vwz_VK1_Stoer;Bel_VK2_Stoer;Vwz_VK2_Stoer;Bel_VK3_Stoer;Vwz_VK3_Stoer;Bel_VK4_Stoer;Vwz_VK4_Stoer
20.12.2020 07:00;4;41400;2;14400;4;40200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2020 08:00;38;38400;11;131400;2;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2020 09:00;10;112800;10;117000;11;115800;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;5;5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2020 10:00;19;181200;15;172200;19;144600;1;600;0;0;0;0;0;0;0;0;3;2400;2;1800;4;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2020 11:00;24;237600;46;493200;23;163800;0;0;0;0;1;600;0;0;4;3000;9;9000;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2020 12:00;33;308400;39;327000;31;161400;0;0;0;0;0;0;0;0;0;0;16;12600;2;2400;7;4800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2020 13:00;19;190800;36;333600;24;212400;0;0;0;0;0;0;0;0;0;0;14;12000;0;0;15;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2020 14:00;31;288000;33;353400;31;235800;1;2400;2;1200;0;0;1;600;3;2400;6;4200;0;0;19;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2020 15:00;25;219000;29;283800;33;184800;1;1200;0;0;0;0;0;0;1;600;14;11400;2;1800;10;9000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2020 16:00;27;196800;28;220800;28;174600;1;600;1;1200;1;600;0;0;3;1800;15;11400;2;1200;13;10200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2020 17:00;19;194400;20;127800;21;145200;0;0;0;0;0;0;0;0;2;3000;13;12600;0;0;13;10800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2020 18:00;14;168000;16;176400;22;139800;0;0;0;0;0;0;0;0;0;0;5;4800;0;0;4;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2020 19:00;14;161400;24;238800;26;180600;0;0;0;0;2;1800;0;0;0;0;2;3000;1;600;5;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2020 20:00;15;120600;23;199200;20;123600;0;0;0;0;0;0;0;0;0;0;5;4800;0;0;7;6600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2020 21:00;8;66600;12;141600;22;138000;0;0;0;0;0;0;0;0;0;0;4;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2020 22:00;8;61800;12;131400;6;50400;0;0;0;0;0;0;0;0;0;0;1;600;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2020 23:00;6;57600;43;47400;7;16800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2020 00:00;5;37800;1;13200;5;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2020 02:00;0;0;3;42600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2020 04:00;1;15000;1;13800;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2020 05:00;2;27000;8;74400;7;56400;0;0;0;0;0;0;0;0;1;600;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2020 06:00;7;196800;21;679800;22;445800;0;0;0;0;0;0;0;0;1;600;6;4800;0;0;7;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2020 07:00;25;550800;50;1020000;30;735000;0;0;0;0;0;0;0;0;1;600;6;4200;0;0;13;9600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2020 08:00;32;744000;40;940200;29;525000;1;1200;0;0;0;0;0;0;1;600;11;9600;1;600;8;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2020 09:00;37;888600;66;1410600;36;486000;1;600;0;0;0;0;0;0;1;600;15;10200;1;600;15;10800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2020 10:00;84;916800;60;843600;48;504000;1;1800;0;0;1;600;0;0;7;6600;19;15000;1;600;15;13800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2020 11:00;39;690000;77;1083600;66;1139400;1;600;0;0;0;0;0;0;4;3000;14;9600;1;600;23;20400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2020 12:00;44;754200;68;1142400;50;697200;1;600;0;0;0;0;0;0;0;0;12;9600;0;0;21;18600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2020 13:00;46;770400;77;1324800;59;575400;1;600;1;600;0;0;0;0;6;4800;16;11400;1;600;11;9000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2020 14:00;55;964800;87;1126800;41;822000;7;6600;0;0;1;600;0;0;8;5400;8;6000;8;6600;24;21000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2020 15:00;67;1187400;107;1914000;60;533400;2;3000;0;0;1;600;0;0;3;2400;17;13800;0;0;17;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2020 16:00;70;1458600;111;2121600;40;800400;2;1200;1;600;1;1200;0;0;5;3600;19;14400;1;600;19;18000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2020 17:00;33;727800;68;1441200;40;690000;1;600;0;0;0;0;0;0;3;2400;18;13800;0;0;15;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2020 18:00;26;648000;71;1254600;36;496200;1;600;0;0;1;600;0;0;2;1800;9;6600;1;600;4;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2020 19:00;22;607200;34;832800;23;321600;1;600;0;0;0;0;0;0;0;0;5;3600;0;0;8;8400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2020 20:00;18;369600;20;327600;14;145200;0;0;0;0;0;0;0;0;0;0;6;4200;0;0;5;4800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2020 21:00;6;78600;8;61200;15;81000;0;0;0;0;0;0;0;0;0;0;3;1800;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2020 22:00;6;82200;7;100800;7;16800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2020 23:00;3;34200;3;27600;8;30000;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.12.2020 00:00;3;36600;5;46800;3;13800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.12.2020 01:00;3;16200;2;13800;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.12.2020 02:00;0;0;1;14400;2;14400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.12.2020 03:00;0;0;2;30000;0;0;1;600;0;0;0;0;0;0;1;1800;1;600;0;0;4;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.12.2020 04:00;1;25800;2;28200;2;14400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.12.2020 05:00;6;75000;7;73800;5;54000;0;0;0;0;0;0;0;0;0;0;2;2400;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.12.2020 06:00;7;57000;22;546000;15;390600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;7800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.12.2020 07:00;28;575400;30;808800;25;307800;1;600;0;0;0;0;0;0;1;600;4;4200;0;0;8;6600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.12.2020 08:00;24;812400;33;847200;39;777600;2;1200;1;600;0;0;0;0;2;1200;9;7200;0;0;9;8400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.12.2020 09:00;43;942000;59;1107600;39;665400;0;0;0;0;0;0;0;0;0;0;15;11400;2;1800;8;5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.12.2020 10:00;54;797400;73;1255800;70;418800;2;1200;0;0;0;0;0;0;4;3000;14;10800;1;600;12;10200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.12.2020 11:00;49;897000;75;1159800;158;624600;1;600;0;0;1;600;0;0;4;3000;14;9600;2;1200;25;21000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.12.2020 12:00;42;766800;70;932400;62;682200;2;1200;0;0;1;0;0;0;4;3000;17;13800;0;0;22;16800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.12.2020 13:00;50;935400;94;1514400;47;496200;0;0;0;0;1;600;0;0;8;7200;18;18600;2;1200;16;13800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.12.2020 14:00;70;1045200;106;1574400;56;579000;2;1200;1;600;2;1800;0;0;3;1800;26;21600;3;1800;19;16800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.12.2020 15:00;52;940800;113;1769400;52;725400;2;1200;0;0;1;600;0;0;6;3600;25;19800;3;1800;34;28800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.12.2020 16:00;74;1340400;160;2339400;53;850200;3;2400;0;0;1;600;0;0;12;10800;24;21000;2;1200;28;22200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.12.2020 17:00;66;1554000;182;2601600;52;585600;3;4200;2;1200;2;1200;0;0;8;6000;30;25800;3;3600;23;19200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.12.2020 18:00;35;576000;41;999600;47;568800;2;1200;1;600;0;0;0;0;1;600;18;15600;1;600;7;4800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.12.2020 19:00;32;808800;48;1101000;45;502200;1;600;0;0;0;0;0;0;0;0;7;5400;0;0;6;4800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.12.2020 20:00;13;193800;30;496200;20;270000;0;0;0;0;0;0;0;0;0;0;3;2400;0;0;6;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.12.2020 21:00;8;96000;13;124800;11;54600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.12.2020 22:00;6;63000;6;85800;9;23400;0;0;0;0;1;600;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.12.2020 23:00;2;15600;5;45600;4;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.12.2020 00:00;2;23400;4;32400;2;21000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.12.2020 01:00;2;15000;1;15600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.12.2020 02:00;0;0;1;13200;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.12.2020 03:00;1;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.12.2020 04:00;0;0;3;39600;1;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.12.2020 05:00;2;15600;8;133200;5;54000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.12.2020 06:00;8;226200;11;348600;10;422400;0;0;0;0;0;0;0;0;0;0;1;600;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.12.2020 07:00;21;621600;28;824400;30;807000;0;0;0;0;0;0;0;0;1;600;2;1800;0;0;4;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.12.2020 08:00;20;406800;32;712200;27;375600;0;0;0;0;0;0;0;0;1;600;15;12000;1;600;5;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.12.2020 09:00;43;761400;51;1108200;49;453600;0;0;0;0;1;600;0;0;0;0;9;7200;0;0;8;6600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.12.2020 10:00;40;831000;62;1216200;84;769200;2;1800;1;600;0;0;0;0;3;1800;5;3600;0;0;15;11400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.12.2020 11:00;48;919800;82;1283400;49;744000;4;3000;0;0;1;1800;0;0;0;0;11;7200;2;1800;15;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.12.2020 12:00;53;760200;76;1239000;62;862200;1;1200;2;1800;0;0;0;0;1;600;20;16800;0;0;13;10200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.12.2020 13:00;55;915600;89;1535400;73;697800;2;1800;2;1800;2;2400;0;0;1;600;13;10800;3;1800;17;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.12.2020 14:00;51;904800;91;1381200;59;608400;0;0;1;600;1;600;0;0;4;1800;18;19200;0;0;22;17400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.12.2020 15:00;56;1236600;82;1484400;61;860400;2;1200;2;1800;2;1200;2;1200;3;1800;18;15000;0;0;18;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.12.2020 16:00;46;950400;92;1867200;45;766200;3;3000;0;0;0;0;0;0;6;4200;15;13200;0;0;12;8400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.12.2020 17:00;37;730200;78;1407000;49;439200;0;0;1;600;0;0;0;0;0;0;17;13800;0;0;11;9600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.12.2020 18:00;28;649800;48;1122000;39;625800;0;0;0;0;0;0;0;0;2;1800;6;5400;1;600;13;10800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.12.2020 19:00;26;721200;31;830400;29;292800;0;0;0;0;0;0;0;0;0;0;7;4800;0;0;6;4800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.12.2020 20:00;32;409200;23;307800;31;379800;1;600;1;600;1;600;0;0;2;2400;2;2400;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.12.2020 21:00;5;69600;14;106800;12;172800;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;8;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.12.2020 22:00;4;57000;6;78000;4;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.12.2020 23:00;4;54000;3;11400;5;29400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2020 00:00;2;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2020 01:00;1;13800;0;0;2;14400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2020 02:00;0;0;1;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2020 03:00;1;13200;2;19200;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2020 04:00;0;0;2;27000;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2020 05:00;2;27600;4;19200;2;54600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2020 06:00;4;134400;2;3600;10;311400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2020 07:00;4;172200;7;303000;8;295200;0;0;0;0;0;0;0;0;0;0;3;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2020 08:00;13;299400;12;375000;15;376200;0;0;0;0;0;0;0;0;0;0;1;600;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2020 09:00;16;444600;30;802200;22;339000;0;0;1;1200;0;0;0;0;2;1800;6;4800;0;0;11;7800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2020 10:00;37;825000;46;820800;38;640800;2;1200;0;0;0;0;0;0;0;0;10;7200;2;1800;13;10200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2020 11:00;28;549600;48;916200;36;432600;1;600;0;0;2;1800;0;0;2;1200;4;2400;0;0;11;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2020 12:00;29;322800;89;1081200;36;498600;1;600;0;0;1;600;1;600;1;600;10;6600;0;0;20;18000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2020 13:00;28;503400;52;1005600;41;505800;0;0;1;1200;0;0;0;0;2;1800;10;7800;1;600;20;16200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2020 14:00;27;595800;47;1107600;38;583800;0;0;0;0;0;0;1;600;1;600;11;8400;0;0;14;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2020 15:00;36;542400;36;888000;40;1002600;2;1800;0;0;0;0;0;0;2;1200;13;8400;1;600;19;16200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2020 16:00;20;671400;22;559200;34;775800;1;2400;0;0;0;0;0;0;0;0;9;6600;3;2400;14;8400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2020 17:00;17;478800;16;502200;22;413400;2;1200;0;0;0;0;0;0;2;1200;3;3000;0;0;4;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2020 18:00;5;218400;7;192000;24;251400;0;0;0;0;0;0;0;0;1;600;1;600;2;1800;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2020 19:00;9;453600;8;334800;10;355800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2020 20:00;11;144000;15;322800;18;108000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2020 21:00;6;71400;10;141600;18;143400;1;600;0;0;0;0;0;0;1;600;4;2400;0;0;9;8400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2020 22:00;3;42000;12;145800;10;62400;0;0;0;0;0;0;0;0;0;0;2;2400;0;0;4;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2020 23:00;10;97800;17;180600;5;42600;0;0;0;0;0;0;0;0;0;0;5;5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2020 00:00;3;42000;2;28800;6;27000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2020 01:00;1;13200;1;1800;5;26400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2020 02:00;1;14400;2;15600;2;11400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2020 03:00;0;0;0;0;2;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2020 04:00;0;0;1;15600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2020 05:00;0;0;1;14400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2020 06:00;0;0;1;13800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2020 07:00;1;14400;0;0;4;38400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2020 08:00;0;0;6;78000;5;40800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2020 09:00;10;100800;9;79200;8;33000;1;600;0;0;0;0;0;0;2;1200;1;600;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2020 10:00;10;54000;15;184800;12;151200;0;0;0;0;0;0;0;0;0;0;3;3000;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2020 11:00;24;207600;34;315000;17;122400;0;0;0;0;0;0;0;0;1;600;6;4200;0;0;11;7800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2020 12:00;19;173400;21;190800;26;163800;0;0;0;0;1;600;0;0;1;600;14;12000;0;0;10;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2020 13:00;18;180000;31;288000;28;198600;3;2400;0;0;0;0;0;0;1;600;13;9600;0;0;8;6600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2020 14:00;12;106800;36;307800;28;163800;2;1200;0;0;0;0;0;0;7;6000;14;9600;2;1800;17;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2020 15:00;23;131400;38;365400;30;291600;2;1200;5;5400;1;600;1;600;1;600;18;13800;1;600;24;21000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2020 16:00;26;253800;29;252000;31;234000;0;0;0;0;0;0;0;0;1;600;18;14400;0;0;12;10200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2020 17:00;30;232800;26;212400;18;117600;1;600;1;600;0;0;0;0;1;600;9;6600;0;0;11;8400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2020 18:00;9;93600;18;166200;17;109200;0;0;0;0;1;1200;0;0;0;0;4;4200;1;600;10;7800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2020 19:00;13;126600;10;119400;21;220800;1;600;0;0;0;0;0;0;1;600;7;7200;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2020 20:00;13;190800;20;177600;16;117600;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2020 21:00;7;78000;11;127800;9;70200;0;0;4;3000;0;0;0;0;0;0;3;1800;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2020 22:00;6;56400;7;81600;8;46200;0;0;1;600;0;0;0;0;0;0;1;600;0;0;5;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
